UUID,SAD,STR,SITMOD,DIST,REAP,RUM,EMOCOPE,time_hours,delta_t
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,10.0,73.0,91.0,84.0,65.0,88.0,86.0,66.88333333333334,1.63333333333334
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,14.0,60.0,76.0,78.0,64.0,57.0,66.0,68.51666666666667,1.6333333333333258
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,0.0,2.0,64.0,72.0,75.0,6.0,62.0,69.48333333333333,0.9666666666666686
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,4.0,2.0,66.0,78.0,66.0,20.0,67.0,71.26666666666667,1.7833333333333314
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,0.0,57.0,68.0,61.0,72.0,16.0,57.0,72.6,1.3333333333333286
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,0.0,17.0,68.0,91.0,27.0,11.0,71.0,74.03333333333333,1.4333333333333371
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,31.0,75.0,66.0,73.0,87.0,0.0,60.0,75.4,1.3666666666666742
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,16.0,82.0,0.0,0.0,6.0,5.0,51.0,87.63333333333334,12.233333333333334
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,4.0,21.0,59.0,72.0,0.0,12.0,67.0,88.5,0.86666666666666
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,0.0,6.0,57.0,64.0,29.0,69.0,55.0,90.01666666666667,1.5166666666666657
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,0.0,28.0,74.0,78.0,72.0,18.0,74.0,91.4,1.38333333333334
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,10.0,65.0,76.0,79.0,81.0,74.0,76.0,92.53333333333333,1.1333333333333258
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,0.0,56.0,72.0,66.0,62.0,2.0,70.0,94.05,1.5166666666666657
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,17.0,83.0,61.0,71.0,81.0,64.0,24.0,95.7,1.6500000000000057
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,68.0,95.0,26.0,79.0,86.0,72.0,17.0,96.6,0.8999999999999915
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,71.0,0.0,53.0,85.0,87.0,86.0,84.0,99.03333333333333,2.433333333333337
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,15.0,66.0,57.0,67.0,56.0,6.0,57.0,112.48333333333333,13.450000000000003
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,25.0,98.0,30.0,69.0,19.0,0.0,16.0,113.9,1.4166666666666714
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,72.0,74.0,2.0,59.0,0.0,0.0,35.0,115.58333333333333,1.683333333333323
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,4.0,76.0,15.0,76.0,13.0,13.0,77.0,116.56666666666666,0.9833333333333343
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,0.0,60.0,22.0,62.0,6.0,7.0,66.0,118.08333333333333,1.5166666666666657
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,18.0,75.0,58.0,79.0,0.0,1.0,61.0,119.4,1.316666666666677
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,27.0,92.0,5.0,77.0,0.0,0.0,55.0,120.85,1.4499999999999886
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,41.0,92.0,11.0,61.0,23.0,0.0,59.0,121.8,0.9500000000000028
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,0.0,69.0,62.0,73.0,67.0,0.0,60.0,122.8,1.0
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,36.0,30.0,61.0,56.0,28.0,37.0,53.0,135.63333333333333,12.833333333333329
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,4.0,23.0,3.0,58.0,19.0,9.0,47.0,136.78333333333333,1.1500000000000057
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,11.0,0.0,10.0,69.0,9.0,13.0,66.0,137.83333333333334,1.0500000000000114
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,8.0,19.0,20.0,22.0,28.0,20.0,28.0,138.9,1.0666666666666629
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,2.0,53.0,67.0,89.0,81.0,0.0,80.0,139.76666666666668,0.8666666666666742
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,18.0,84.0,60.0,68.0,59.0,11.0,64.0,141.51666666666668,1.75
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,0.0,58.0,50.0,81.0,57.0,14.0,60.0,142.68333333333334,1.1666666666666572
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,71.0,65.0,81.0,83.0,66.0,60.0,56.0,144.18333333333334,1.5
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,68.0,88.0,53.0,57.0,13.0,5.0,35.0,145.18333333333334,1.0
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,2.0,88.0,59.0,62.0,7.0,0.0,53.0,146.6,1.4166666666666572
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,17.0,23.0,60.0,65.0,52.0,3.0,58.0,161.4,14.800000000000011
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,65.0,26.0,26.0,80.0,72.0,16.0,74.0,162.78333333333333,1.3833333333333258
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,8.0,2.0,66.0,84.0,86.0,0.0,74.0,164.55,1.76666666666668
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,0.0,86.0,66.0,79.0,63.0,0.0,61.0,166.21666666666667,1.6666666666666572
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,57.0,53.0,64.0,68.0,59.0,25.0,54.0,167.33333333333334,1.1166666666666742
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,0.0,56.0,58.0,76.0,76.0,26.0,70.0,168.9,1.5666666666666629
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,0.0,56.0,55.0,66.0,39.0,31.0,52.0,170.41666666666666,1.5166666666666515
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,73.0,81.0,68.0,77.0,66.0,59.0,73.0,171.63333333333333,1.2166666666666686
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,0.0,36.0,58.0,23.0,49.0,0.0,55.0,183.63333333333333,12.0
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,26.0,55.0,10.0,70.0,0.0,0.0,13.0,185.38333333333333,1.75
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,17.0,13.0,10.0,75.0,12.0,16.0,64.0,186.46666666666667,1.0833333333333428
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,2.0,4.0,61.0,69.0,81.0,69.0,59.0,187.35,0.8833333333333258
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,0.0,9.0,57.0,55.0,53.0,25.0,58.0,188.9,1.5500000000000114
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,84.0,77.0,90.0,73.0,89.0,3.0,9.0,189.8,0.9000000000000057
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,58.0,72.0,9.0,21.0,11.0,12.0,0.0,191.41666666666666,1.6166666666666458
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,83.0,89.0,32.0,58.0,12.0,15.0,9.0,192.65,1.2333333333333485
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,67.0,80.0,63.0,64.0,21.0,69.0,80.0,193.6,0.9499999999999886
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,56.0,67.0,62.0,30.0,5.0,79.0,58.0,194.55,0.950000000000017
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,14.0,56.0,56.0,54.0,15.0,15.0,54.0,207.63333333333333,13.083333333333314
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,15.0,31.0,21.0,36.0,27.0,17.0,54.0,209.01666666666668,1.3833333333333542
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,15.0,62.0,61.0,67.0,76.0,50.0,64.0,210.7,1.6833333333333087
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,74.0,60.0,23.0,34.0,63.0,19.0,50.0,212.1,1.4000000000000057
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,0.0,63.0,53.0,16.0,80.0,30.0,78.0,213.36666666666667,1.26666666666668
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,48.0,71.0,78.0,74.0,82.0,82.0,47.0,215.06666666666666,1.6999999999999886
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,4.0,28.0,74.0,81.0,63.0,7.0,74.0,216.71666666666667,1.6500000000000057
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,7.0,8.0,72.0,63.0,80.0,75.0,85.0,218.1,1.3833333333333258
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,66.0,70.0,65.0,71.0,56.0,65.0,15.0,235.06666666666666,16.96666666666667
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,17.0,15.0,10.0,81.0,63.0,72.0,59.0,236.21666666666667,1.1500000000000057
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,57.0,71.0,20.0,66.0,28.0,23.0,23.0,237.38333333333333,1.1666666666666572
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,82.0,69.0,67.0,84.0,56.0,69.0,29.0,238.95,1.5666666666666629
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,87.0,66.0,68.0,80.0,69.0,66.0,22.0,239.95,1.0
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,80.0,87.0,12.0,69.0,73.0,73.0,11.0,241.31666666666666,1.3666666666666742
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,60.0,23.0,62.0,66.0,63.0,72.0,31.0,255.63333333333333,14.316666666666663
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,23.0,21.0,62.0,62.0,71.0,65.0,57.0,256.6166666666667,0.9833333333333485
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,11.0,17.0,49.0,53.0,59.0,53.0,58.0,258.3833333333333,1.7666666666666515
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,3.0,11.0,69.0,63.0,64.0,63.0,59.0,259.3833333333333,1.0
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,85.0,70.0,7.0,76.0,78.0,75.0,11.0,260.9166666666667,1.5333333333333599
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,20.0,28.0,61.0,13.0,78.0,15.0,20.0,262.1666666666667,1.25
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,70.0,96.0,70.0,69.0,66.0,22.0,59.0,263.6166666666667,1.4499999999999886
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,61.0,29.0,62.0,59.0,63.0,17.0,53.0,265.01666666666665,1.3999999999999773
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,32.0,21.0,85.0,77.0,79.0,3.0,71.0,266.6333333333333,1.6166666666666742
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,8.0,22.0,74.0,64.0,64.0,11.0,55.0,279.6333333333333,13.0
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,91.0,20.0,0.0,19.0,82.0,92.0,2.0,281.05,1.4166666666666856
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,10.0,73.0,13.0,18.0,10.0,20.0,22.0,282.56666666666666,1.5166666666666515
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,21.0,75.0,16.0,47.0,69.0,17.0,75.0,283.55,0.9833333333333485
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,19.0,66.0,24.0,61.0,61.0,56.0,60.0,285.95,2.3999999999999773
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,22.0,16.0,79.0,78.0,81.0,86.0,68.0,287.18333333333334,1.2333333333333485
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,7.0,71.0,73.0,61.0,84.0,59.0,55.0,288.96666666666664,1.783333333333303
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,54.0,24.0,31.0,34.0,42.0,34.0,22.0,290.48333333333335,1.5166666666667084
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,81.0,21.0,65.0,55.0,63.0,85.0,24.0,302.6333333333333,12.149999999999977
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,25.0,22.0,44.0,22.0,24.0,19.0,60.0,304.28333333333336,1.650000000000034
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,22.0,20.0,30.0,8.0,4.0,66.0,36.0,305.8333333333333,1.5499999999999545
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,72.0,71.0,71.0,67.0,79.0,91.0,24.0,307.0,1.1666666666666856
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,11.0,75.0,78.0,62.0,79.0,70.0,57.0,308.1666666666667,1.1666666666666856
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,17.0,75.0,67.0,74.0,68.0,13.0,20.0,309.35,1.1833333333333371
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,57.0,77.0,68.0,83.0,67.0,75.0,38.0,310.9,1.5499999999999545
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,0.0,74.0,63.0,69.0,71.0,62.0,20.0,312.6166666666667,1.716666666666697
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,27.0,64.0,79.0,89.0,93.0,71.0,45.0,313.8333333333333,1.2166666666666401
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,48.0,27.0,73.0,70.0,68.0,73.0,61.0,315.0833333333333,1.25
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,63.0,57.0,26.0,54.0,50.0,58.0,44.0,328.2,13.116666666666674
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,21.0,81.0,57.0,59.0,67.0,65.0,40.0,329.15,0.9499999999999886
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,,63.0,,,,,,330.95,1.8000000000000114
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,6.0,20.0,63.0,75.0,77.0,67.0,55.0,331.76666666666665,0.8166666666666629
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,53.0,23.0,62.0,62.0,72.0,69.0,25.0,332.6333333333333,0.8666666666666742
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,8.0,58.0,65.0,65.0,62.0,67.0,64.0,333.81666666666666,1.1833333333333371
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,26.0,61.0,69.0,60.0,30.0,56.0,17.0,335.25,1.4333333333333371
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,32.0,61.0,3.0,18.0,15.0,0.0,25.0,336.48333333333335,1.2333333333333485
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,13.0,60.0,64.0,60.0,62.0,72.0,23.0,337.95,1.4666666666666401
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,16.0,11.0,76.0,74.0,84.0,80.0,73.0,339.18333333333334,1.2333333333333485
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,57.0,82.0,54.0,57.0,55.0,61.0,31.0,351.6333333333333,12.449999999999989
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,51.0,61.0,39.0,64.0,62.0,58.0,41.0,353.06666666666666,1.4333333333333371
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,19.0,69.0,38.0,55.0,50.0,44.0,55.0,354.75,1.6833333333333371
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,13.0,62.0,55.0,50.0,54.0,38.0,40.0,356.05,1.3000000000000114
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,9.0,72.0,57.0,58.0,18.0,20.0,52.0,357.6666666666667,1.6166666666666742
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,27.0,49.0,28.0,73.0,57.0,35.0,50.0,359.45,1.783333333333303
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,51.0,25.0,57.0,57.0,52.0,59.0,,361.15,1.6999999999999886
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,50.0,74.0,18.0,58.0,12.0,27.0,22.0,362.9166666666667,1.7666666666667084
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,0.0,79.0,5.0,19.0,22.0,16.0,19.0,375.6333333333333,12.71666666666664
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,50.0,79.0,29.0,28.0,23.0,23.0,26.0,376.78333333333336,1.150000000000034
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,33.0,55.0,70.0,56.0,56.0,60.0,57.0,378.3666666666667,1.5833333333333144
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,34.0,66.0,26.0,37.0,39.0,33.0,32.0,380.03333333333336,1.6666666666666856
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,23.0,70.0,55.0,59.0,66.0,59.0,54.0,381.65,1.6166666666666174
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,85.0,73.0,37.0,9.0,27.0,18.0,11.0,382.9,1.25
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,100.0,91.0,0.0,0.0,0.0,15.0,0.0,384.51666666666665,1.6166666666666742
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,97.0,80.0,0.0,2.0,0.0,0.0,8.0,385.5833333333333,1.0666666666666629
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,25.0,70.0,27.0,14.0,9.0,16.0,17.0,387.0,1.4166666666666856
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,100.0,29.0,34.0,51.0,0.0,21.0,0.0,399.6333333333333,12.633333333333326
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,84.0,84.0,33.0,29.0,36.0,35.0,9.0,400.95,1.3166666666666629
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,71.0,57.0,5.0,0.0,0.0,0.0,0.0,402.2,1.25
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,84.0,81.0,15.0,61.0,0.0,0.0,7.0,403.26666666666665,1.0666666666666629
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,63.0,13.0,28.0,22.0,19.0,66.0,11.0,404.15,0.8833333333333258
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,22.0,60.0,52.0,29.0,14.0,25.0,40.0,406.6333333333333,2.4833333333333485
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,4.0,25.0,70.0,60.0,68.0,69.0,66.0,407.75,1.1166666666666742
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,12.0,18.0,85.0,2.0,52.0,73.0,65.0,409.56666666666666,1.8166666666666629
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,42.0,28.0,64.0,58.0,65.0,67.0,67.0,411.15,1.5833333333333144
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,16.0,68.0,56.0,55.0,22.0,56.0,58.0,423.6333333333333,12.483333333333348
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,25.0,57.0,64.0,60.0,64.0,60.0,55.0,426.98333333333335,3.3500000000000227
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,34.0,63.0,70.0,50.0,67.0,71.0,62.0,427.8666666666667,0.8833333333333258
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,33.0,61.0,57.0,66.0,67.0,61.0,56.0,429.18333333333334,1.3166666666666629
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,26.0,58.0,63.0,64.0,60.0,63.0,66.0,430.21666666666664,1.033333333333303
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,58.0,56.0,57.0,60.0,66.0,60.0,57.0,431.8666666666667,1.650000000000034
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,27.0,65.0,14.0,3.0,9.0,10.0,22.0,433.18333333333334,1.3166666666666629
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,22.0,23.0,62.0,61.0,66.0,64.0,64.0,434.95,1.7666666666666515
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,32.0,72.0,69.0,68.0,70.0,60.0,63.0,448.81666666666666,13.866666666666674
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,29.0,78.0,60.0,69.0,66.0,63.0,66.0,449.9,1.0833333333333144
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,53.0,57.0,30.0,48.0,22.0,13.0,25.0,450.8,0.9000000000000341
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,1.0,19.0,70.0,71.0,60.0,69.0,8.0,452.18333333333334,1.3833333333333258
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,30.0,72.0,82.0,59.0,71.0,68.0,69.0,453.8666666666667,1.6833333333333371
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,18.0,68.0,79.0,73.0,73.0,78.0,76.0,455.1666666666667,1.3000000000000114
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,7.0,30.0,85.0,75.0,75.0,69.0,71.0,456.15,0.9833333333332916
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,24.0,71.0,65.0,66.0,74.0,72.0,66.0,457.56666666666666,1.4166666666666856
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,65.0,65.0,60.0,67.0,56.0,68.0,77.0,458.9166666666667,1.3500000000000227
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,29.0,65.0,57.0,61.0,70.0,59.0,66.0,471.6333333333333,12.71666666666664
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,10.0,56.0,73.0,74.0,78.0,71.0,71.0,473.26666666666665,1.6333333333333258
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,17.0,36.0,72.0,61.0,63.0,60.0,64.0,474.71666666666664,1.4499999999999886
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,1.0,84.0,74.0,87.0,76.0,64.0,65.0,475.85,1.1333333333333826
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,35.0,68.0,66.0,73.0,74.0,72.0,74.0,477.03333333333336,1.1833333333333371
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,7.0,79.0,73.0,71.0,78.0,73.0,74.0,477.9,0.8666666666666174
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,24.0,68.0,74.0,72.0,76.0,73.0,38.0,479.06666666666666,1.1666666666666856
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,81.0,89.0,77.0,81.0,73.0,76.0,17.0,480.8,1.7333333333333485
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,73.0,69.0,66.0,81.0,68.0,66.0,4.0,482.0,1.1999999999999886
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,20.0,79.0,81.0,80.0,76.0,70.0,70.0,483.43333333333334,1.4333333333333371
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,10.0,20.0,84.0,67.0,82.0,72.0,76.0,495.6333333333333,12.199999999999989
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,18.0,61.0,67.0,76.0,80.0,74.0,62.0,496.73333333333335,1.1000000000000227
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,63.0,81.0,84.0,71.0,81.0,67.0,74.0,498.1,1.3666666666666742
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,93.0,61.0,61.0,64.0,65.0,65.0,13.0,499.4166666666667,1.3166666666666629
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,50.0,20.0,67.0,72.0,66.0,76.0,27.0,500.25,0.8333333333333144
31ab74a0-b8d8-4118-b2bc-2e369b35cc0c,14.0,65.0,73.0,65.0,73.0,69.0,39.0,501.2,0.9499999999999886
33d03d3e-bb79-45dc-bb38-1ac2b77b7792,10.0,64.0,40.0,55.0,59.0,21.0,65.0,0.0,
33d03d3e-bb79-45dc-bb38-1ac2b77b7792,40.0,77.0,59.0,38.0,40.0,26.0,57.0,1.5333333333333334,1.5333333333333334
33d03d3e-bb79-45dc-bb38-1ac2b77b7792,39.0,75.0,24.0,27.0,39.0,26.0,59.0,2.95,1.4166666666666667
33d03d3e-bb79-45dc-bb38-1ac2b77b7792,58.0,83.0,34.0,67.0,61.0,35.0,62.0,4.583333333333333,1.6333333333333329
33d03d3e-bb79-45dc-bb38-1ac2b77b7792,41.0,53.0,59.0,58.0,60.0,39.0,57.0,6.333333333333333,1.75
33d03d3e-bb79-45dc-bb38-1ac2b77b7792,21.0,69.0,37.0,86.0,65.0,72.0,41.0,18.516666666666666,12.183333333333334
33d03d3e-bb79-45dc-bb38-1ac2b77b7792,40.0,69.0,33.0,22.0,65.0,35.0,80.0,19.383333333333333,0.8666666666666671
33d03d3e-bb79-45dc-bb38-1ac2b77b7792,26.0,58.0,21.0,69.0,21.0,19.0,82.0,20.533333333333335,1.1500000000000021
33d03d3e-bb79-45dc-bb38-1ac2b77b7792,23.0,46.0,55.0,38.0,55.0,30.0,59.0,22.316666666666666,1.7833333333333314
33d03d3e-bb79-45dc-bb38-1ac2b77b7792,27.0,67.0,30.0,64.0,62.0,39.0,64.0,23.166666666666668,0.8500000000000014
33d03d3e-bb79-45dc-bb38-1ac2b77b7792,40.0,70.0,27.0,29.0,34.0,35.0,65.0,24.95,1.7833333333333314
33d03d3e-bb79-45dc-bb38-1ac2b77b7792,40.0,69.0,31.0,28.0,64.0,32.0,66.0,26.066666666666666,1.1166666666666671
33d03d3e-bb79-45dc-bb38-1ac2b77b7792,32.0,48.0,55.0,63.0,65.0,59.0,59.0,28.866666666666667,2.8000000000000007
33d03d3e-bb79-45dc-bb38-1ac2b77b7792,23.0,43.0,11.0,65.0,15.0,60.0,72.0,30.416666666666668,1.5500000000000007
33d03d3e-bb79-45dc-bb38-1ac2b77b7792,23.0,56.0,40.0,31.0,40.0,27.0,72.0,42.516666666666666,12.099999999999998
33d03d3e-bb79-45dc-bb38-1ac2b77b7792,19.0,58.0,62.0,57.0,63.0,27.0,66.0,45.61666666666667,3.1000000000000014
33d03d3e-bb79-45dc-bb38-1ac2b77b7792,29.0,61.0,35.0,58.0,64.0,30.0,64.0,46.5,0.8833333333333329
33d03d3e-bb79-45dc-bb38-1ac2b77b7792,45.0,56.0,33.0,69.0,68.0,40.0,63.0,47.916666666666664,1.4166666666666643
33d03d3e-bb79-45dc-bb38-1ac2b77b7792,36.0,61.0,67.0,62.0,69.0,28.0,73.0,49.7,1.7833333333333385
33d03d3e-bb79-45dc-bb38-1ac2b77b7792,13.0,38.0,37.0,63.0,65.0,37.0,76.0,51.15,1.4499999999999957
33d03d3e-bb79-45dc-bb38-1ac2b77b7792,33.0,61.0,67.0,68.0,61.0,24.0,66.0,53.1,1.9500000000000028
33d03d3e-bb79-45dc-bb38-1ac2b77b7792,34.0,64.0,59.0,61.0,36.0,37.0,60.0,66.51666666666667,13.416666666666664
33d03d3e-bb79-45dc-bb38-1ac2b77b7792,25.0,56.0,28.0,35.0,36.0,27.0,60.0,68.01666666666667,1.5
33d03d3e-bb79-45dc-bb38-1ac2b77b7792,34.0,77.0,60.0,59.0,68.0,37.0,61.0,68.95,0.9333333333333371
33d03d3e-bb79-45dc-bb38-1ac2b77b7792,34.0,31.0,69.0,60.0,63.0,29.0,70.0,70.2,1.25
33d03d3e-bb79-45dc-bb38-1ac2b77b7792,24.0,68.0,33.0,62.0,57.0,38.0,59.0,71.38333333333334,1.1833333333333371
33d03d3e-bb79-45dc-bb38-1ac2b77b7792,,69.0,,,,,,73.2,1.8166666666666629
33d03d3e-bb79-45dc-bb38-1ac2b77b7792,24.0,61.0,60.0,59.0,56.0,27.0,67.0,74.4,1.2000000000000028
33d03d3e-bb79-45dc-bb38-1ac2b77b7792,29.0,61.0,42.0,60.0,66.0,41.0,61.0,76.05,1.6499999999999915
